round_update,round_number,round_start_date,round_end_date,grant_title,grant_id,region,category,url,match_amount,num_contributions,num_unique_contributors,crowdfund_amount_contributions_usd,crowdfund_amount_contributions_usd_update,total,total_update,region_update,count,total_update_grouped,grant_id_update
GR12,12,2021-12-01,2021-12-16,EDDC (Ethereum Due Diligence Committee),2220,north_america,Community,https://gitcoin.co/grants/2220/eddc-ethereum-due-diligence-committee,0,16,16,101,101,102,102,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,Git3,1712,europe,dApp Tech,https://gitcoin.co/grants/1712/git3,0,15,15,155,155,156,156,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,Dakar Developer Grant,2096,north_america,Community,https://gitcoin.co/grants/2096/dakar-developer-grant,0,21,19,60,60,60,60,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,METU Blockchain Society,3920,middle_east,Community,https://gitcoin.co/grants/3920/metu-blockchain-society,0,19,18,214,214,215,215,middle east,1,16093,1
GR12,12,2021-12-01,2021-12-16,Vtraders.pro,3626,north_america,dApp Tech,https://gitcoin.co/grants/3626/vtraderspro,0,19,19,75,75,75,75,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,Awesome Solidity,3371,europe,Community,https://gitcoin.co/grants/3371/awesome-solidity,0,13,13,366,366,367,367,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,Defluencer,4062,north_america,Infra Tech,https://gitcoin.co/grants/4062/defluencer,0,21,21,88,88,89,89,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,Trustlines Venezuela Community,1769,latin_america,Community,https://gitcoin.co/grants/1769/trustlines-venezuela-community,0,19,17,92,92,92,92,latin america,1,237134,1
GR12,12,2021-12-01,2021-12-16,Ulises Cavenaghi - Comunicador DeFi & Crypto,2984,latin_america,Community,https://gitcoin.co/grants/2984/ulises-cavenaghi-comunicador-defi-crypto,0,18,18,35,35,36,36,latin america,1,237134,1
GR12,12,2021-12-01,2021-12-16,DAI Para Principiantes,949,latin_america,Community,https://gitcoin.co/grants/949/dai-para-principiantes,0,20,19,44,44,44,44,latin america,1,237134,1
GR12,12,2021-12-01,2021-12-16,Getting Started With NFTs - Video Tutorials on Non-Fungible Tokens by VoskCoin,2194,north_america,NFTs,https://gitcoin.co/grants/2194/getting-started-with-nfts-video-tutorials-on-non-,0,17,17,39,39,39,39,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,taoDAO,1499,latin_america,Community,https://gitcoin.co/grants/1499/taodao,0,18,17,92,92,93,93,latin america,1,237134,1
GR12,12,2021-12-01,2021-12-16,Kolektivo: Regenerative economy in Curaçao [Panvala League],1325,latin_america,Community,https://gitcoin.co/grants/1325/kolektivo-regenerative-economy-in-curacao-panvala,0,17,17,144,144,145,145,latin america,1,237134,1
GR12,12,2021-12-01,2021-12-16,Ethereans.info,3440,north_america,Community,https://gitcoin.co/grants/3440/ethereansinfo,0,15,15,68,68,68,68,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,Nuggan's license to BUIDL,4170,none,Grants Round 12,https://gitcoin.co/grants/4170/nuggans-license-to-buidl,0,15,15,631,631,632,632,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Designing Gender Diversity in DAOs,2959,north_america,dGov,https://gitcoin.co/grants/2959/designing-gender-diversity-in-daos,0,14,13,96,96,96,96,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,JPYC,2268,east_asia,dApp Tech,https://gitcoin.co/grants/2268/jpyc,0,10,10,94,94,95,95,east asia,1,285554,1
GR12,12,2021-12-01,2021-12-16,Kickback,775,europe,dApp Tech,https://gitcoin.co/grants/775/kickback,0,13,12,77,77,77,77,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,"ESSE - An decentralized encrypted session system. Own data, own privacy.",2516,east_asia,Infra Tech,https://gitcoin.co/grants/2516/esse-an-decentralized-encrypted-session-system-ow,0,20,20,41,41,42,42,east asia,1,285554,1
GR12,12,2021-12-01,2021-12-16,DXdao's Panvala League DeFi Community Awards Grant,1118,undefined,dApp Tech,https://gitcoin.co/grants/1118/dxdaos-panvala-league-defi-community-awards-grant,0,17,17,76,76,76,76,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Open Drugs,4281,europe,Grants Round 12,https://gitcoin.co/grants/4281/open-drugs,0,14,12,53,53,53,53,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,Ancon Protocol v0.4.x,2498,latin_america,dApp Tech,https://gitcoin.co/grants/2498/ancon-protocol-v04x,0,29,27,42,42,43,43,latin america,1,237134,1
GR12,12,2021-12-01,2021-12-16,Vocdoni - Decentralized anonymous voting,202,none,Infra Tech,https://gitcoin.co/grants/202/vocdoni-decentralized-anonymous-voting,0,16,16,73,73,73,73,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,PhilosopherDAO - Exploring web3 ethics,4008,undefined,Community,https://gitcoin.co/grants/4008/philosopherdao-exploring-web3-ethics,0,14,14,49,49,49,49,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Electric Circus proudly presents Impact Pirates,1638,europe,Community,https://gitcoin.co/grants/1638/electric-circus-proudly-presents-impact-pirates,0,14,14,271,271,271,271,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,Illuminate Finance,2165,north_america,dApp Tech,https://gitcoin.co/grants/2165/illuminate-finance,0,20,15,236,236,237,237,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,Divulgando #DeFi  en español y de la manera más sencilla posible.  //   Spreading #DeFi in Spanish and in the simplest way possible.,2152,latin_america,Community,https://gitcoin.co/grants/2152/divulgando-defi-en-espanol-y-de-la-manera-mas-sen,0,19,19,31,31,32,32,latin america,1,237134,1
GR12,12,2021-12-01,2021-12-16,994.eth,2414,latin_america,NFTs,https://gitcoin.co/grants/2414/994eth,0,16,16,36,36,36,36,latin america,1,237134,1
GR12,12,2021-12-01,2021-12-16,Web3UIKit  - ReactJS components for your dApp,3759,india,dApp Tech,https://gitcoin.co/grants/3759/web3uikit-reactjs-components-for-your-dapp,0,11,11,319,319,320,320,india,1,71396,1
GR12,12,2021-12-01,2021-12-16,Cute Punk Emoji - NFT,2968,southeast_asia,NFTs,https://gitcoin.co/grants/2968/cute-punk-emoji-nft,0,32,18,55,55,55,55,southeast asia,1,107380,1
GR12,12,2021-12-01,2021-12-16,EU Crypto Initiative - educating policy makers on decentralization,1693,europe,Community,https://gitcoin.co/grants/1693/eu-crypto-initiative-educating-policy-makers-on-d,0,12,12,180,180,180,180,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,Paralelni Polis - Institute of Cryptoanarchy,3694,europe,Community,https://gitcoin.co/grants/3694/paralelni-polis-institute-of-cryptoanarchy,0,11,11,125,125,125,125,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,Kawaii Batttle Royale: No-Loss eSports Tournament Game using AAVE,2221,north_america,NFTs,https://gitcoin.co/grants/2221/kawaii-batttle-royale-no-loss-esports-tournament-,0,18,18,49,49,49,49,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,Send encryped messages to Ethereum addresses using Commeth,3869,europe,Community,https://gitcoin.co/grants/3869/send-encryped-messages-to-ethereum-addresses-usin,0,12,11,138,138,138,138,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,Daoboard,3813,north_america,dApp Tech,https://gitcoin.co/grants/3813/daoboard,0,13,13,80,80,80,80,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,Conviction Voting cadCAD Model Improvements: 1Hive Luna Swarm 🐝,1141,north_america,dApp Tech,https://gitcoin.co/grants/1141/conviction-voting-cadcad-model-improvements-1hive,0,15,15,64,64,65,65,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,MetaDAO 幻境小组,2967,east_asia,Community,https://gitcoin.co/grants/2967/metadao-huan-jing-xiao-zu,0,12,12,128,128,128,128,east asia,1,285554,1
GR12,12,2021-12-01,2021-12-16,Ceazors Snack Sandwich,1749,east_asia,Community,https://gitcoin.co/grants/1749/ceazors-snack-sandwich,0,7,7,178,178,179,179,east asia,1,285554,1
GR12,12,2021-12-01,2021-12-16,HyperHyperSpace Protocol Fund,3737,latin_america,dApp Tech,https://gitcoin.co/grants/3737/hyperhyperspace-protocol-fund,0,2,2,2,2,2,2,latin america,1,237134,1
GR12,12,2021-12-01,2021-12-16,MarrowDAO: Build For Good In The Metaverse,2946,east_asia,NFTs,https://gitcoin.co/grants/2946/marrowdao-build-for-good-in-the-metaverse,0,9,9,254,254,254,254,east asia,1,285554,1
GR12,12,2021-12-01,2021-12-16,SAY DAO,4181,north_america,Grants Round 12,https://gitcoin.co/grants/4181/say-dao,0,9,9,123,123,123,123,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,"Govbase, a database for governance research",1573,north_america,Community,https://gitcoin.co/grants/1573/govbase-a-database-for-governance-research,0,15,15,85,85,86,86,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,Black Magic Bank,2749,north_america,dApp Tech,https://gitcoin.co/grants/2749/black-magic-bank,0,9,9,138,138,138,138,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,reality.eth,2261,east_asia,Infra Tech,https://gitcoin.co/grants/2261/realityeth,0,19,13,40,40,40,40,east asia,1,285554,1
GR12,12,2021-12-01,2021-12-16,"Digital Assets Succession Comprehensive Research - Technical, Business, and Legal",2768,africa,dApp Tech,https://gitcoin.co/grants/2768/digital-assets-succession-comprehensive-research-,0,11,11,120,120,121,121,africa,1,32850,1
GR12,12,2021-12-01,2021-12-16,The Travel Open Protocols Fund,2688,europe,dApp Tech,https://gitcoin.co/grants/2688/the-travel-open-protocols-fund,0,10,10,174,174,174,174,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,Play Ethereum,197,undefined,Infra Tech,https://gitcoin.co/grants/197/play-ethereum,0,14,14,68,68,68,68,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,NFT Education | FRACTIONALIZE,1424,north_america,Community,https://gitcoin.co/grants/1424/nft-education-fractionalize,0,11,11,45,45,45,45,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,Unfate - Web3 education platform,4207,undefined,Grants Round 12,https://gitcoin.co/grants/4207/unfate-web3-education-platform,0,10,10,85,85,85,85,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Crypto Inheritance for the Metaverse by Endowl,2074,north_america,dApp Tech,https://gitcoin.co/grants/2074/crypto-inheritance-for-the-metaverse-by-endowl,0,16,14,28,28,29,29,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,Safient - Trustless crypto asset Safe and Inheritance protocol,2166,india,dApp Tech,https://gitcoin.co/grants/2166/safient-trustless-crypto-asset-safe-and-inheritan,0,14,14,54,54,54,54,india,1,71396,1
GR12,12,2021-12-01,2021-12-16,braid.science,4097,north_america,Infra Tech,https://gitcoin.co/grants/4097/braidscience,0,8,8,166,166,167,167,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,"Boske Web3 Learning | Free, relevant and high quality for Latam",3337,latin_america,Community,https://gitcoin.co/grants/3337/boske-web3-learning-free-relevant-and-high-qualit,0,10,10,34,34,34,34,latin america,1,237134,1
GR12,12,2021-12-01,2021-12-16,"EthereumDev.io | Free tutorials for learning Solidity, DeFi programming and more since 2017",840,none,Community,https://gitcoin.co/grants/840/ethereumdevio-free-tutorials-for-learning-solidit,0,7,7,254,254,254,254,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Get Atlantis Audited!,3795,africa,dGov,https://gitcoin.co/grants/3795/get-atlantis-audited,0,13,13,26,26,26,26,africa,1,32850,1
GR12,12,2021-12-01,2021-12-16,DADA's Invisible Economy,2248,north_america,NFTs,https://gitcoin.co/grants/2248/dadas-invisible-economy,0,14,9,180,180,180,180,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,VideoWiki - collaborative content creation,3722,europe,Community,https://gitcoin.co/grants/3722/videowiki-collaborative-content-creation,0,10,10,68,68,68,68,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,Web3 tools for peer production,3905,north_america,dApp Tech,https://gitcoin.co/grants/3905/web3-tools-for-peer-production,0,8,7,135,135,135,135,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,Cura Network - the decentralized healthcare system that super-charges healthcare delivery,2250,undefined,dApp Tech,https://gitcoin.co/grants/2250/cura-network-the-decentralized-healthcare-system-,0,12,12,70,70,70,70,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,BaoBoard,2157,east_asia,dApp Tech,https://gitcoin.co/grants/2157/baoboard,0,25,10,35,35,35,35,east asia,1,285554,1
GR12,12,2021-12-01,2021-12-16,FudmartSwap Exchange Governance Token,1946,africa,dApp Tech,https://gitcoin.co/grants/1946/fudmartswap-exchange-governance-token,0,25,15,40,40,40,40,africa,1,32850,1
GR12,12,2021-12-01,2021-12-16,Open Genes — Structured data on human genes associated with aging in one place and format,4270,europe,Grants Round 12,https://gitcoin.co/grants/4270/open-genes-structured-data-on-human-genes-associa,0,6,6,172,172,173,173,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,CT Analysis Produced by CRYPTO TIMES,2289,east_asia,Community,https://gitcoin.co/grants/2289/ct-analysis-produced-by-crypto-times,0,12,11,56,56,56,56,east asia,1,285554,1
GR12,12,2021-12-01,2021-12-16,Crypto Communities,3458,latin_america,Community,https://gitcoin.co/grants/3458/crypto-communities,0,8,8,37,37,37,37,latin america,1,237134,1
GR12,12,2021-12-01,2021-12-16,TAKSH,2894,india,dApp Tech,https://gitcoin.co/grants/2894/taksh,0,9,9,426,426,426,426,india,1,71396,1
GR12,12,2021-12-01,2021-12-16,Blockchain Threat Intelligence - Weekly Newsletter,934,north_america,Infra Tech,https://gitcoin.co/grants/934/blockchain-threat-intelligence-weekly-newsletter,0,9,9,92,92,93,93,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,"Nugget's News. 10M Views. 1000 Episodes. Tutorials, Interviews & Explainers. Ethereum, DeFi, Gaming, DAOs, dWeb, NFTs, Crypto, Finance & Economics!",665,oceania,Community,https://gitcoin.co/grants/665/nuggets-news-10m-views-1000-episodes-tutorials-in,0,11,11,56,56,57,57,oceania,1,49133,1
GR12,12,2021-12-01,2021-12-16,Trust Graphic Novel & Motion Comic,211,africa,Community,https://gitcoin.co/grants/211/trust-graphic-novel-motion-comic,0,13,13,41,41,41,41,africa,1,32850,1
GR12,12,2021-12-01,2021-12-16,Colorado OS,2032,north_america,dApp Tech,https://gitcoin.co/grants/2032/colorado-os,0,13,13,171,171,171,171,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,DEPO DAO (Decentralized Politics DAO) - Panvala League,484,none,dGov,https://gitcoin.co/grants/484/depo-dao-decentralized-politics-dao-panvala-leagu,0,12,11,35,35,35,35,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,⚛️ React Native 😍 Web3 🌱,1884,europe,dApp Tech,https://gitcoin.co/grants/1884/react-native-web3,0,10,10,37,37,37,37,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,NFTE,1996,europe,NFTs,https://gitcoin.co/grants/1996/nfte,0,13,8,45,45,45,45,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,Handshake Development Fund (Panvala League),1428,undefined,Infra Tech,https://gitcoin.co/grants/1428/handshake-development-fund-panvala-league,0,17,15,43,43,43,43,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,"Greenpill Cheerbot: RPi-brained pixel art animations encased in a ""3DP"" ETHBot.",2823,north_america,dApp Tech,https://gitcoin.co/grants/2823/greenpill-cheerbot-rpi-brained-pixel-art-animatio,0,8,8,45,45,45,45,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,the Spheres of Babel,3810,north_america,NFTs,https://gitcoin.co/grants/3810/the-spheres-of-babel,0,9,9,38,38,38,38,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,Shivarthu Democracy: The blockchain-based decentralized governance system,445,india,dGov,https://gitcoin.co/grants/445/shivarthu-democracy-the-blockchain-based-decentra,0,11,9,30,30,30,30,india,1,71396,1
GR12,12,2021-12-01,2021-12-16,EffectiveAML.org: Decentralize knowledge,3380,oceania,Community,https://gitcoin.co/grants/3380/effectiveamlorg-decentralize-knowledge,0,4,4,121,121,122,122,oceania,1,49133,1
GR12,12,2021-12-01,2021-12-16,Gitcoin PuzzleSquare,2933,africa,NFTs,https://gitcoin.co/grants/2933/gitcoin-puzzlesquare,0,10,10,21,21,22,22,africa,1,32850,1
GR12,12,2021-12-01,2021-12-16,Ricardian Fabric,4130,europe,Grants Round 12,https://gitcoin.co/grants/4130/ricardian-fabric,0,8,8,51,51,52,52,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,Web3 Actions,3781,europe,dApp Tech,https://gitcoin.co/grants/3781/web3-actions,0,9,9,38,38,38,38,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,Metacity: Take ownership of the open metaverse,4290,europe,Grants Round 12,https://gitcoin.co/grants/4290/metacity-take-ownership-of-the-open-metaverse,0,11,11,19,19,19,19,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,"CryptoLaw educates lawmakers on crypto, DeFi and DAOs",4193,europe,Grants Round 12,https://gitcoin.co/grants/4193/cryptolaw-educates-lawmakers-on-crypto-defi-and-d,0,7,7,89,89,89,89,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,MetaCartel NFT Awards (Panvala League) 🛡,1139,undefined,Community,https://gitcoin.co/grants/1139/metacartel-nft-awards-panvala-league,0,13,13,46,46,46,46,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,BlockEsports,2132,latin_america,NFTs,https://gitcoin.co/grants/2132/blockesports,0,10,10,17,17,17,17,latin america,1,237134,1
GR12,12,2021-12-01,2021-12-16,Free Blockchain Education (Italian) + The Web3 in Travel Podcast (English),2107,europe,Community,https://gitcoin.co/grants/2107/free-blockchain-education-italian-the-web3-in-tra,0,9,9,23,23,23,23,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,Implement support for asyncio using Web3.py,17,none,Infra Tech,https://gitcoin.co/grants/17/implement-support-for-asyncio-using-web3py,0,6,6,33,33,33,33,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,FiniteYFiI,1891,europe,dApp Tech,https://gitcoin.co/grants/1891/finiteyfii,0,9,9,36,36,36,36,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,NFT Library,3400,europe,NFTs,https://gitcoin.co/grants/3400/nft-library,0,11,11,34,34,34,34,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,CMAIL,3751,north_america,dApp Tech,https://gitcoin.co/grants/3751/cmail,0,11,11,113,113,113,113,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,Ethelo integration for Gitcoin and DAOs,4125,north_america,Grants Round 12,https://gitcoin.co/grants/4125/ethelo-integration-for-gitcoin-and-daos,0,11,10,20,20,20,20,north america,1,2341629,1
